camNum	frameNum	sysClock	buffer
1	707	35307	1
1	708	35358	1
1	709	35407	1
1	710	35457	1
1	711	35507	1
1	712	35557	1
1	713	35608	1
1	714	35658	1
1	715	35707	1
1	716	35757	1
1	717	35808	1
1	718	35858	1
1	719	35908	1
1	720	35958	1
1	721	36007	1
1	722	36058	1
1	723	36109	1
1	724	36157	1
1	725	36207	1
1	726	36258	1
1	727	36308	1
1	728	36358	1
1	729	36408	1
1	730	36458	1
1	731	36508	1
1	732	36558	1
1	733	36609	1
1	734	36658	1
1	735	36708	1
1	736	36758	1
1	737	36809	1
1	738	36859	1
1	739	36908	1
1	740	36959	1
1	741	37008	1
1	742	37058	1
1	743	37109	1
1	744	37158	1
1	745	37208	1
1	746	37258	1
1	747	37308	1
1	748	37359	1
1	749	37409	1
1	750	37458	1
1	751	37508	1
1	752	37559	1
1	753	37609	1
1	754	37658	1
1	755	37708	1
1	756	37759	1
1	757	37809	1
1	758	37859	1
1	759	37909	1
1	760	37959	1
1	761	38009	1
1	762	38059	1
1	763	38109	1
1	764	38158	1
1	765	38208	1
1	766	38259	1
1	767	38309	1
1	768	38359	1
1	769	38408	1
1	770	38459	1
1	771	38509	1
1	772	38559	1
1	773	38613	1
1	774	38659	1
1	775	38709	1
1	776	38760	1
1	777	38809	1
1	778	38859	1
1	779	38909	1
1	780	38959	1
1	781	39009	1
1	782	39060	1
1	783	39110	1
1	784	39159	1
1	785	39210	1
1	786	39259	1
1	787	39311	1
1	788	39360	1
1	789	39409	1
1	790	39459	1
1	791	39510	1
1	792	39560	1
1	793	39610	1
1	794	39659	1
1	795	39713	1
1	796	39760	1
1	797	39810	1
1	798	39860	1
1	799	39910	1
1	800	39959	1
1	801	40010	1
1	802	40061	1
1	803	40111	1
1	804	40160	1
1	805	40210	1
1	806	40260	1
1	807	40310	1
1	808	40360	1
1	809	40409	1
1	810	40460	1
1	811	40510	1
1	812	40560	1
1	813	40610	1
1	814	40660	1
1	815	40710	1
1	816	40760	1
1	817	40810	1
1	818	40861	1
1	819	40910	1
1	820	40960	1
1	821	41010	1
1	822	41061	1
1	823	41110	1
1	824	41160	1
1	825	41210	1
1	826	41261	1
1	827	41311	1
1	828	41361	1
1	829	41410	1
1	830	41460	1
1	831	41511	1
1	832	41561	1
1	833	41611	1
1	834	41660	1
1	835	41714	1
1	836	41761	1
1	837	41811	1
1	838	41861	1
1	839	41910	1
1	840	41960	1
1	841	42011	1
1	842	42061	1
1	843	42112	1
1	844	42161	1
1	845	42211	1
1	846	42261	1
1	847	42311	1
1	848	42361	1
1	849	42411	1
1	850	42462	1
1	851	42511	1
1	852	42562	1
1	853	42612	1
1	854	42661	1
1	855	42713	1
1	856	42761	1
1	857	42812	1
1	858	42862	1
1	859	42911	1
1	860	42961	1
1	861	43012	1
1	862	43062	1
1	863	43112	1
1	864	43161	1
1	865	43212	1
1	866	43262	1
1	867	43312	1
1	868	43362	1
1	869	43412	1
1	870	43462	1
1	871	43512	1
1	872	43562	1
1	873	43612	1
1	874	43661	1
1	875	43717	1
1	876	43762	1
1	877	43812	1
1	878	43862	1
1	879	43912	1
1	880	43962	1
1	881	44013	1
1	882	44062	1
1	883	44113	1
1	884	44162	1
1	885	44212	1
1	886	44263	1
1	887	44312	1
1	888	44363	1
1	889	44412	1
1	890	44462	1
1	891	44513	1
1	892	44563	1
1	893	44613	1
1	894	44663	1
1	895	44712	1
1	896	44763	1
1	897	44813	1
1	898	44863	1
1	899	44912	1
1	900	44963	1
1	901	45013	1
1	902	45063	1
1	903	45114	1
1	904	45163	1
1	905	45213	1
1	906	45263	1
1	907	45313	1
1	908	45364	1
1	909	45413	1
1	910	45463	1
1	911	45515	1
1	912	45564	1
1	913	45614	1
1	914	45663	1
1	915	45714	1
1	916	45764	1
1	917	45814	1
1	918	45864	1
1	919	45914	1
1	920	45964	1
1	921	46013	1
1	922	46064	1
1	923	46114	1
1	924	46163	1
1	925	46213	1
1	926	46264	1
1	927	46315	1
1	928	46364	1
1	929	46413	1
1	930	46464	1
1	931	46514	1
1	932	46564	1
1	933	46614	1
1	934	46664	1
1	935	46719	1
1	936	46764	1
1	937	46814	1
1	938	46865	1
1	939	46914	1
1	940	46964	1
1	941	47014	1
1	942	47065	1
1	943	47115	1
1	944	47164	1
1	945	47214	1
1	946	47264	1
1	947	47315	1
1	948	47365	1
1	949	47414	1
1	950	47465	1
1	951	47515	1
1	952	47565	1
1	953	47615	1
1	954	47664	1
1	955	47722	1
1	956	47765	1
1	957	47816	1
1	958	47865	1
1	959	47914	1
1	960	47965	1
1	961	48015	1
1	962	48065	1
1	963	48115	1
1	964	48165	1
1	965	48216	1
1	966	48265	1
1	967	48317	1
1	968	48366	1
1	969	48415	1
1	970	48465	1
1	971	48515	1
1	972	48566	1
1	973	48617	1
1	974	48666	1
1	975	48722	1
1	976	48767	1
1	977	48817	1
1	978	48866	1
1	979	48915	1
1	980	48966	1
1	981	49016	1
1	982	49066	1
1	983	49117	1
1	984	49166	1
1	985	49217	1
1	986	49266	1
1	987	49318	1
1	988	49366	1
1	989	49416	1
1	990	49466	1
1	991	49517	1
1	992	49567	1
1	993	49616	1
1	994	49666	1
1	995	49719	1
1	996	49767	1
1	997	49817	1
1	998	49867	1
1	999	49916	1
1	1000	49967	1
1	1001	50017	1
1	1002	50068	1
1	1003	50117	1
1	1004	50167	1
1	1005	50217	1
1	1006	50268	1
1	1007	50318	1
1	1008	50367	1
1	1009	50417	1
1	1010	50467	1
1	1011	50518	1
1	1012	50568	1
1	1013	50617	1
1	1014	50667	1
1	1015	50722	1
1	1016	50767	1
1	1017	50818	1
1	1018	50867	1
1	1019	50918	1
1	1020	50968	1
1	1021	51018	1
1	1022	51068	1
1	1023	51117	1
1	1024	51168	1
1	1025	51218	1
1	1026	51268	1
1	1027	51318	1
1	1028	51367	1
1	1029	51417	1
1	1030	51468	1
1	1031	51518	1
1	1032	51568	1
1	1033	51618	1
1	1034	51667	1
1	1035	51723	1
1	1036	51768	1
1	1037	51818	1
1	1038	51868	1
1	1039	51918	1
1	1040	51970	1
1	1041	52019	1
1	1042	52068	1
1	1043	52118	1
1	1044	52168	1
1	1045	52218	1
1	1046	52269	1
1	1047	52319	1
1	1048	52368	1
1	1049	52418	1
1	1050	52468	1
1	1051	52519	1
1	1052	52568	1
1	1053	52618	1
1	1054	52669	1
1	1055	52722	1
1	1056	52769	1
1	1057	52819	1
1	1058	52869	1
1	1059	52920	1
1	1060	52970	1
1	1061	53019	1
1	1062	53069	1
1	1063	53118	1
1	1064	53168	1
1	1065	53219	1
1	1066	53269	1
1	1067	53319	1
1	1068	53368	1
1	1069	53419	1
1	1070	53469	1
1	1071	53519	1
1	1072	53570	1
1	1073	53619	1
1	1074	53669	1
1	1075	53720	1
1	1076	53770	1
1	1077	53820	1
1	1078	53869	1
1	1079	53919	1
1	1080	53970	1
1	1081	54020	1
1	1082	54070	1
1	1083	54119	1
1	1084	54169	1
1	1085	54220	1
1	1086	54270	1
1	1087	54320	1
1	1088	54369	1
1	1089	54420	1
1	1090	54470	1
1	1091	54520	1
1	1092	54570	1
1	1093	54620	1
1	1094	54670	1
1	1095	54728	1
1	1096	54770	1
1	1097	54821	1
1	1098	54870	1
1	1099	54921	1
1	1100	54970	1
1	1101	55021	1
1	1102	55071	1
1	1103	55120	1
1	1104	55170	1
1	1105	55221	1
1	1106	55271	1
1	1107	55321	1
1	1108	55370	1
1	1109	55420	1
1	1110	55470	1
1	1111	55521	1
1	1112	55571	1
1	1113	55620	1
1	1114	55670	1
1	1115	55724	1
1	1116	55771	1
1	1117	55821	1
1	1118	55870	1
1	1119	55920	1
1	1120	55971	1
1	1121	56021	1
1	1122	56071	1
1	1123	56120	1
1	1124	56170	1
1	1125	56220	1
1	1126	56271	1
1	1127	56321	1
1	1128	56370	1
1	1129	56420	1
1	1130	56470	1
1	1131	56520	1
1	1132	56571	1
1	1133	56620	1
1	1134	56670	1
1	1135	56726	1
1	1136	56771	1
1	1137	56821	1
1	1138	56871	1
1	1139	56921	1
1	1140	56971	1
1	1141	57022	1
1	1142	57071	1
1	1143	57121	1
1	1144	57171	1
1	1145	57221	1
1	1146	57272	1
1	1147	57322	1
1	1148	57371	1
1	1149	57421	1
1	1150	57471	1
1	1151	57522	1
1	1152	57572	1
1	1153	57621	1
1	1154	57671	1
1	1155	57723	1
1	1156	57771	1
1	1157	57822	1
1	1158	57871	1
1	1159	57921	1
1	1160	57972	1
1	1161	58022	1
1	1162	58072	1
1	1163	58121	1
1	1164	58172	1
1	1165	58221	1
1	1166	58272	1
1	1167	58321	1
1	1168	58371	1
1	1169	58422	1
1	1170	58472	1
1	1171	58522	1
1	1172	58571	1
1	1173	58622	1
1	1174	58671	1
1	1175	58725	1
1	1176	58772	1
1	1177	58821	1
1	1178	58872	1
1	1179	58922	1
1	1180	58972	1
1	1181	59022	1
1	1182	59072	1
1	1183	59122	1
1	1184	59173	1
1	1185	59222	1
1	1186	59273	1
1	1187	59322	1
1	1188	59372	1
1	1189	59422	1
1	1190	59472	1
1	1191	59523	1
1	1192	59572	1
1	1193	59622	1
1	1194	59673	1
1	1195	59727	1
1	1196	59773	1
1	1197	59822	1
1	1198	59873	1
1	1199	59923	1
1	1200	59973	1
1	1201	60023	1
1	1202	60072	1
1	1203	60122	1
1	1204	60173	1
1	1205	60223	1
1	1206	60273	1
1	1207	60322	1
1	1208	60374	1
1	1209	60423	1
1	1210	60473	1
1	1211	60523	1
1	1212	60573	1
1	1213	60623	1
1	1214	60674	1
1	1215	60726	1
1	1216	60773	1
1	1217	60824	1
1	1218	60873	1
1	1219	60923	1
1	1220	60973	1
1	1221	61024	1
1	1222	61073	1
1	1223	61123	1
1	1224	61173	1
1	1225	61224	1
1	1226	61274	1
1	1227	61323	1
1	1228	61373	1
1	1229	61424	1
1	1230	61474	1
1	1231	61524	1
1	1232	61575	1
1	1233	61624	1
1	1234	61674	1
1	1235	61727	1
1	1236	61774	1
1	1237	61824	1
1	1238	61874	1
1	1239	61924	1
1	1240	61974	1
1	1241	62025	1
1	1242	62073	1
1	1243	62124	1
1	1244	62175	1
1	1245	62225	1
1	1246	62274	1
1	1247	62324	1
1	1248	62374	1
1	1249	62424	1
1	1250	62474	1
1	1251	62525	1
1	1252	62574	1
1	1253	62624	1
1	1254	62674	1
1	1255	62728	1
1	1256	62775	1
1	1257	62825	1
1	1258	62874	1
1	1259	62925	1
1	1260	62975	1
1	1261	63025	1
1	1262	63074	1
1	1263	63125	1
1	1264	63175	1
1	1265	63225	1
1	1266	63275	1
1	1267	63324	1
1	1268	63375	1
1	1269	63425	1
1	1270	63476	1
1	1271	63525	1
1	1272	63575	1
1	1273	63625	1
1	1274	63675	1
1	1275	63728	1
1	1276	63776	1
1	1277	63825	1
1	1278	63875	1
1	1279	63925	1
1	1280	63976	1
1	1281	64026	1
1	1282	64075	1
1	1283	64125	1
1	1284	64176	1
1	1285	64227	1
1	1286	64276	1
1	1287	64325	1
1	1288	64376	1
1	1289	64426	1
1	1290	64476	1
1	1291	64526	1
1	1292	64575	1
1	1293	64625	1
1	1294	64676	1
1	1295	64727	1
1	1296	64776	1
1	1297	64826	1
1	1298	64876	1
1	1299	64926	1
1	1300	64976	1
1	1301	65028	1
1	1302	65077	1
1	1303	65127	1
1	1304	65176	1
1	1305	65227	1
1	1306	65277	1
1	1307	65327	1
